1067710001911713792,1067710001911713792,1543396876000,2018-11-28,02:21:16,MST,206985924,rat1984,Maverick,,基因编辑婴儿事件: V字仇杀队的面具V怪客要诞生了？,,[],[],0,0,1,,[],https://twitter.com/Rat1984/status/1067710001911713792,,
1067709653276979201,1067709653276979201,1543396793000,2018-11-28,02:19:53,MST,935785877841645568,rijingzhongwen,日经中文网,,【贺建奎现身国际会议强调基因编辑意义】贺建奎表示目前还有一人处于怀孕状态。他表示将在今后18年里观察出生的双胞胎的成长状况，强调有必要为避免艾滋病感染给婴儿而利用基因编辑…… https://cn.nikkei.com/industry/scienceatechnology/33272-2018-11-28-16-46-54.html … pic.twitter.com/47TYuDupDE,,['https://cn.nikkei.com/industry/scienceatechnology/33272-2018-11-28-16-46-54.html'],['https://pbs.twimg.com/media/DtFEPQaUwAA32c4.jpg'],1,1,2,,[],https://twitter.com/rijingzhongwen/status/1067709653276979201,,
1067709317636284416,1067709317636284416,1543396713000,2018-11-28,02:18:33,MST,88863253,kevinou2007,满地找球,,贺建奎在国际基因编辑大会发言并回答提问，回避了最重要的问题 好奇心日报   https://www.douban.com/note/698254991/ ,,['https://www.douban.com/note/698254991/'],[],1,0,0,,[],https://twitter.com/kevinou2007/status/1067709317636284416,,
1067708657616351232,1067708657616351232,1543396555000,2018-11-28,02:15:55,MST,721894499308294144,freezefirelpj,怒而飞,,如果实证是科学的必要属性，则基因编辑即是科学与社会伦理不能相洽的问题：实证就必须作出来，可如果做不出来则又让科学成了无用的东西。,,[],[],0,0,0,,[],https://twitter.com/freezefirelpj/status/1067708657616351232,,
1067707715537928192,1067707715537928192,1543396331000,2018-11-28,02:12:11,MST,974546432156884993,keenhie554vrc,K3N,,基因编辑峰会：贺建奎赴港出席  https://www.rfa.org/mandarin/yataibaodao/huanjing/gf2-11272018093146.html …,,['https://www.rfa.org/mandarin/yataibaodao/huanjing/gf2-11272018093146.html'],[],0,0,0,,[],https://twitter.com/KEENHIE554VRC/status/1067707715537928192,,
1067706674465595393,1067706674465595393,1543396082000,2018-11-28,02:08:02,MST,969490189256081408,_sakiel_,Sakiel,,谁赞成就拿谁去做实验啊，不是拿他的精子，而是拿他本人，反正基因编辑是用一种蛋白质+一种RNA做的，此处可以用病毒做载体，把这些蛋白质和RNA通过注射病毒的方式注射到他的身体里，然后病毒可以把这些蛋白质和RNA运进他的细胞里，就可以进行基因编辑啦，如果失败就人道毁灭就行了嘛~  https://twitter.com/baozimeixian/status/1067626123708653568 …,,['https://twitter.com/baozimeixian/status/1067626123708653568'],[],0,0,0,,[],https://twitter.com/_Sakiel_/status/1067706674465595393,,https://twitter.com/baozimeixian/status/1067626123708653568
1067706229466824709,1067706229466824709,1543395976000,2018-11-28,02:06:16,MST,2765511863,tangweijiantwj,Tangweijiantang,,我顶了一个 @YouTube 视频  http://youtu.be/JSyDnB8_mlI?a  袁腾飞聊基因编辑婴儿:法律伦理全然不顾,['youtube'],['http://youtu.be/JSyDnB8_mlI?a'],[],0,0,0,,[],https://twitter.com/tangweijiantwj/status/1067706229466824709,,
1067706174051479553,1067706174051479553,1543395963000,2018-11-28,02:06:03,MST,858843535205945344,ibinttzqij4opre,梦醒人,,中国科学家贺建奎“基因编辑”惹祸，疑点重重很暗黑！（20181127第481期）  https://youtu.be/-EcCYS1eIEg  来自 @YouTube,['youtube'],['https://youtu.be/-EcCYS1eIEg'],[],0,0,0,,[],https://twitter.com/ibInttzQiJ4OPRE/status/1067706174051479553,,
1067705882144780288,1067705882144780288,1543395893000,2018-11-28,02:04:53,MST,131174050,_7t,羅羅,,人家吸个毒，觉得人家生活毁了，人家只是换个活法，可能还是强过绝大多数吃瓜群众。 我这等屌丝根本不关系基因编辑的事情，好吧，自己这一生都没过好，怎么可能想后辈的事情。,,[],[],0,0,0,,[],https://twitter.com/_7t/status/1067705882144780288,,
1067705835004944384,1067705835004944384,1543395882000,2018-11-28,02:04:42,MST,1061187436183724032,augustusstraig1,Cecilia,,南科大生物系全体教授声明：谴责基因编辑婴儿事件 http://www.chinanews.com/sh/2018/11-28/8687585.shtml … pic.twitter.com/nJzbd6CMXL,,['http://www.chinanews.com/sh/2018/11-28/8687585.shtml'],['https://pbs.twimg.com/media/DtFAyL4UcAAtGDF.jpg'],0,0,0,,[],https://twitter.com/AugustusStraig1/status/1067705835004944384,,
1067705775634579457,1067705775634579457,1543395868000,2018-11-28,02:04:28,MST,923807628240723968,jthonglp,Johnson L P Thong,,中国科学家贺建奎“基因编辑”惹祸，疑点重重很暗黑！（20181127第481期）  https://youtu.be/-EcCYS1eIEg  via @YouTube,['youtube'],['https://youtu.be/-EcCYS1eIEg'],[],0,0,0,,[],https://twitter.com/jthonglp/status/1067705775634579457,,
1067705717698764802,1067705717698764802,1543395854000,2018-11-28,02:04:14,MST,935287050525396992,nikkeicn,Nikkei日经中文,,贺建奎现身基因编辑国际峰会并发言: 据称试验由正接受不孕治疗的8组夫妇提供受精卵，目前还有一人处于怀孕状态。贺建奎将在今后18年里观察出生的双胞胎的成长状况，强调有必要为避免艾滋病感染给婴儿而利用基因编辑……  https://ift.tt/2Qnja53 ,,['https://ift.tt/2Qnja53'],[],0,0,0,,[],https://twitter.com/NikkeiCN/status/1067705717698764802,,
1067705482041651200,1067693297865375744,1543395798000,2018-11-28,02:03:18,MST,924837275971866624,ad_ad13_13,AlexDesperado,,事实上国内不少申请美国研究生的本科生，最近都遭遇了突如其来的碰壁，原因多半出自本次基因编辑事件。美国学术界对此事看法显而易见。真的不相信美国会有支持他的专家,['fangshimin'],[],[],0,0,1,,[],https://twitter.com/AD_AD13_13/status/1067705482041651200,,
1067705319671775232,1067705319671775232,1543395759000,2018-11-28,02:02:39,MST,858843535205945344,ibinttzqij4opre,梦醒人,,袁腾飞聊基因编辑婴儿:法律伦理全然不顾  前沿科技应有底线  https://youtu.be/JSyDnB8_mlI  来自 @YouTube,['youtube'],['https://youtu.be/JSyDnB8_mlI'],[],0,0,0,,[],https://twitter.com/ibInttzQiJ4OPRE/status/1067705319671775232,,
1067704913357168640,1067674935441543168,1543395662000,2018-11-28,02:01:02,MST,1051949031314903040,tttao111,tttao,,“人类胚胎基因编辑”，主题邪恶！,['caojitw'],[],[],0,0,0,,[],https://twitter.com/tttao111/status/1067704913357168640,,
1067704224534867969,1067704224534867969,1543395498000,2018-11-28,01:58:18,MST,1649813419,yuandajiang,掌灯,,你好，根据相关法律法规和政策，图文消息“会场实录：贺建奎首次公开露面讨论基因编辑婴儿”已被互联网信息内容主管部门责令删除。  pic.twitter.com/fa07fbYbCp,,[],['https://pbs.twimg.com/media/DtE_UjiV4AE40uX.jpg'],0,0,0,,[],https://twitter.com/yuandajiang/status/1067704224534867969,,
1067704187272613888,1067704187272613888,1543395489000,2018-11-28,01:58:09,MST,709614712372203520,mickeychan_k,Kirito,,看基因编辑婴儿的新闻和评论，这种缺乏人文意识仅对技术崇拜疯魔般的价值观，和因恐惧就高喊着杀婴组成的国度。觉得frankenstein大概最有可能发生在本国，情况可能是一部分人大力歌颂，建立frankenstein神教，另一部分人带头拿火把冲去“正义地”谋杀怪物。夹缝里的小部分人苦恼思考何去何从。,,[],[],0,0,0,,[],https://twitter.com/MickeyChan_K/status/1067704187272613888,,
1067703636183011328,1067703636183011328,1543395358000,2018-11-28,01:55:58,MST,856656848287539201,alertbeture,Alert Cina,,R 醒来的大鸦：凌晨张家口化工厂死了22口人，李雨桐曝薛之谦和李小璐开房，陈羽凡被抓了，贾乃亮发博事不关己，胡海泉连问十个为什么表示不知情，蒋劲夫自首了，基因编辑婴儿不止两个，而是有7对夫妇参加……今天好忙 ​​​ 📢有好多顶雷的艺人,,[],[],0,0,6,,[],https://twitter.com/Alertbeture/status/1067703636183011328,,
1067703174906224640,1067703174906224640,1543395248000,2018-11-28,01:54:08,MST,1042301291349729281,thepaper_bot,澎湃新闻 bot,,贺建奎基因编辑婴儿知情同意书曝光：感染艾滋、脱靶均不负责  https://thepaper-bot.blogspot.com/2018/11/blog-post_748.html …,,['https://thepaper-bot.blogspot.com/2018/11/blog-post_748.html'],[],0,0,0,,[],https://twitter.com/thepaper_bot/status/1067703174906224640,,
1067703004852154368,1067703004852154368,1543395207000,2018-11-28,01:53:27,MST,972416892651454464,faketombkeeper,tombkeeper,,基因编辑婴儿这事儿太大了。明星出轨、明星吸毒、明星嫖娼，这三大武库里怎么也得拿一件出来。——tombkeeper,,[],[],1,0,3,,[],https://twitter.com/faketombkeeper/status/1067703004852154368,,
1067702865274105856,1067255504957624320,1543395174000,2018-11-28,01:52:54,MST,2857612016,carbonwang,炭,,这个技术早就有了，我现在网上搜到的所有与基因编辑技术相关的专家都说，该技术没有难度，生物学家都可以做（猜测这也是目前每年为什么有那么多关于动植特crisper技术项目的原因）  pic.twitter.com/zaV31zjeAc,['zuola'],[],['https://pbs.twimg.com/media/DtE9eETU0AACt1W.jpg'],2,4,2,,[],https://twitter.com/carbonwang/status/1067702865274105856,,
1067702522578526208,1067702522578526208,1543395092000,2018-11-28,01:51:32,MST,1015563440205848576,rogerwa02703432,Roger Wang,,全球首例基因编辑婴儿引争议，美国专家谈研究规范  https://www.voachinese.com/a/gene-edited-babies-20181127/4677555.html … via @voachinese,['voachinese'],['https://www.voachinese.com/a/gene-edited-babies-20181127/4677555.html'],[],0,0,0,,[],https://twitter.com/RogerWa02703432/status/1067702522578526208,,
1067701675518017536,1067701675518017536,1543394891000,2018-11-28,01:48:11,MST,158101810,ingaibragimova1,gwalcki4,,贺建奎谈基因编辑婴儿的资金来源：临床试验部分由其个人支出  https://ift.tt/2P5Xkyk ,,['https://ift.tt/2P5Xkyk'],[],0,0,0,,[],https://twitter.com/ingaibragimova1/status/1067701675518017536,,
1067701602725687296,1067701602725687296,1543394873000,2018-11-28,01:47:53,MST,63772047,sabaocean,"共產黨是癌症毒瘤, 現已全球性擴張.",,BBC News 中文 - 基因编辑婴儿：中国科学家贺建奎是否打开了“潘多拉魔盒”  https://www.bbc.com/zhongwen/simp/science-46357959 …,,['https://www.bbc.com/zhongwen/simp/science-46357959'],[],0,0,0,,[],https://twitter.com/sabaocean/status/1067701602725687296,,
1067701196343861251,1067701196343861251,1543394776000,2018-11-28,01:46:16,MST,20484009,riverscn,Li Shun,,写个洋葱新闻吧：“为什么没有做灵长类动物实验就直接进行人类基因编辑实验？”记者问，贺教授说：“看了《猩球崛起》以后，我认为用猩猩做实验是十分不人道的。其变异风险不可控，可能制造出人类的敌人。并且猩猩的数量全世界只剩下十几万只，而人类的数量就要接近百亿，实验资源还是人类更丰富。”,,[],[],0,0,0,,[],https://twitter.com/riverscn/status/1067701196343861251,,
1067700777198776320,1067700777198776320,1543394676000,2018-11-28,01:44:36,MST,931327125189287938,suishine1201,Sun倪,,【争议学者贺建奎现身国际会议】今天，中国学者贺建奎现身正在香港举行的第二届国际人类基因编辑峰会，参与主题为“人类胚胎基因编辑”的演讲和讨论。,,[],[],0,0,0,,[],https://twitter.com/suishine1201/status/1067700777198776320,,
1067699892053831681,1067699892053831681,1543394465000,2018-11-28,01:41:05,MST,848921524203638784,gnhopeful,公寧要被遣返了(⋟﹏⋞),,科学家抵制是因为技术还不成熟，一般人抵制只是跟风贩卖恐惧，基因编辑的前景还是非常光明的，可能成为二十年后的常用技术。  https://twitter.com/SyncedTech/status/1067696352614903808 …,,['https://twitter.com/SyncedTech/status/1067696352614903808'],[],0,0,0,,[],https://twitter.com/gnhopeful/status/1067699892053831681,,https://twitter.com/SyncedTech/status/1067696352614903808
1067699844054020096,1067699844054020096,1543394454000,2018-11-28,01:40:54,MST,1061183549838159872,jakobmccracken,Diana,,科技部回应“基因编辑婴儿”事件 将配合相关部门开展调查 http://www.chinanews.com/sh/2018/11-28/8687632.shtml … pic.twitter.com/KMBsVSABLB,,['http://www.chinanews.com/sh/2018/11-28/8687632.shtml'],['https://pbs.twimg.com/media/DtE7VqZVAAAdJVB.jpg'],0,0,1,,[],https://twitter.com/JakobMccracken/status/1067699844054020096,,
1067699695227523072,1067699695227523072,1543394418000,2018-11-28,01:40:18,MST,116128726,aboluowang,阿波罗网唯一官方推号,,【热点】基因编辑婴儿 多国禁止最高可判15年  中国科学家谴责疯狂人体试验  https://youtu.be/fJ4rZU3v69Q  来自 @YouTube,['youtube'],['https://youtu.be/fJ4rZU3v69Q'],[],0,2,3,,[],https://twitter.com/aboluowang/status/1067699695227523072,,
1067699678114967553,1067699678114967553,1543394414000,2018-11-28,01:40:14,MST,931366989280317440,limi233,LiMi,,【广东省、深圳市成立联合调查组 全面调查“深圳基因编辑婴儿事件”】11月27日，广东省、深圳市已成立联合调查组，开展对“深圳基因编辑婴儿事件”的全面调查。,,[],[],0,0,0,,[],https://twitter.com/LiMi233/status/1067699678114967553,,
1067699324979765249,1067699324979765249,1543394330000,2018-11-28,01:38:50,MST,970718452259348480,2018qmgz,全民共振平台,,基因编辑婴儿与“纯红小母牛”的诞生！灭绝人类的罪恶必将遭受上帝严厉的惩罚！（中共崩溃倒计时第9）  https://youtu.be/GWrh2rHD9GQ  via @YouTube耶稣基督是降临在中国的，因为末日就伴随着善 '恶的决战；正义和邪恶的决战；就意味着撒旦在哪？基督就在哪？咱们说这个世间上谁是撒旦？谁是魔鬼？就是中共,['youtube'],['https://youtu.be/GWrh2rHD9GQ'],[],0,8,11,,[],https://twitter.com/2018qmgz/status/1067699324979765249,,
1067699147396902912,1067699147396902912,1543394288000,2018-11-28,01:38:08,MST,2266577731,quanqiulianbo,全球聯播,,贺建奎2018年11月28日在香港举行的世界基因编辑峰会上发言  http://dlvr.it/QsHjn0  pic.twitter.com/LmE5GhBdZP,,['http://dlvr.it/QsHjn0'],['https://pbs.twimg.com/media/DtE6t0mVAAEkWeN.jpg'],0,0,0,,[],https://twitter.com/QuanqiuLianbo/status/1067699147396902912,,
1067698632701358081,1067698632701358081,1543394165000,2018-11-28,01:36:05,MST,8149482,voachinese,美国之音中文网,,(视频) 贺建奎2018年11月28日在香港举行的世界基因编辑峰会上发言  http://dlvr.it/QsHjGl  pic.twitter.com/unSqzHenRn,,['http://dlvr.it/QsHjGl'],['https://pbs.twimg.com/media/DtE6P1vU8AApCAn.jpg'],8,3,6,,[],https://twitter.com/VOAChinese/status/1067698632701358081,,
1067698029422010369,1067698029422010369,1543394021000,2018-11-28,01:33:41,MST,1083292202,savebtc11,Ashoka,,科学 : 贺建奎为自己的工作辩护 在香港大学举行的 第二届国际人类基因组编辑峰会 上，南方科技大学的贺建奎为自己基因编辑婴儿的工作 辩护 。贺建奎称他为自己的工作感到骄傲，称另一个基因编辑胚胎目前处   https://www.solidot.org/story?sid=58752 ,,['https://www.solidot.org/story?sid=58752'],[],0,1,0,,[],https://twitter.com/savebtc11/status/1067698029422010369,,
1067698014884675585,1067698014884675585,1543394018000,2018-11-28,01:33:38,MST,1035948869434138624,xinshijie33,51328,,基因编辑婴儿与“纯红小母牛”的诞生！灭绝人类的罪恶必将遭受上帝严厉的惩罚！（中共崩溃倒计时第9）  https://youtu.be/GWrh2rHD9GQ  via @YouTube耶稣基督是降临在中国的，因为末日就伴随着善 '恶的决战；正义和邪恶的决战；就意味着撒旦在哪？基督就在哪？咱们说这个世间上谁是撒旦？谁是魔鬼？就是中共,['youtube'],['https://youtu.be/GWrh2rHD9GQ'],[],0,2,7,,[],https://twitter.com/xinshijie33/status/1067698014884675585,,
1067697923188654080,1067697923188654080,1543393996000,2018-11-28,01:33:16,MST,1046072123100323840,irenewithoutcat,Ufoko,,墙内可真是无东西可讨论 大家也就对明星八卦抱着搓手等待的心情 是啊 别的还能讨论什么 化工厂爆炸基因编辑婴儿这些真正还被讨论的事却少有人问津 多好 我们生活太美好没烦恼,,[],[],0,0,0,,[],https://twitter.com/irenewithoutcat/status/1067697923188654080,,
1067697568254238720,1067697568254238720,1543393911000,2018-11-28,01:31:51,MST,4408111342,chinesejap,Jaap,,哀鸿遍野，还没有准备好吃草，希望寄托在那位基因编辑胎儿的家伙，他有可以基因编辑吃草的胎儿的实力  https://twitter.com/ankn/status/1067641417520926722 …,,['https://twitter.com/ankn/status/1067641417520926722'],[],0,0,0,,[],https://twitter.com/ChineseJap/status/1067697568254238720,,https://twitter.com/ankn/status/1067641417520926722
